epoch,lr,loss,dice,val_loss,val_dice
0,0.001,0.9941569612576411,0.37013427668270865,1.0416288891354122,0.32377466874984184
1,0.001,0.8508481337473943,0.46713740728699815,1.0355735276196454,0.3097880339227343
2,0.001,0.7968941330909729,0.4996498347182786,1.041998727901562,0.2788783964356395
3,0.001,0.736836850643158,0.5365467424296204,1.0840266234165914,0.23318160843472677
4,0.001,0.704760858645806,0.562639265282087,1.0584364259565198,0.25588973338987026
5,0.001,0.7209033553416913,0.5434556963429779,1.000852784594974,0.29602944914744067
6,0.001,0.6807637489759005,0.5678446056038081,0.9051394688116537,0.3712909533407997
7,0.001,0.6618705942080572,0.5827360730458019,0.6652220745344419,0.5542000686536127
8,0.001,0.6488347076452695,0.5907171840958619,0.5991329848766327,0.6056409292725775
9,0.001,0.6049468310979697,0.6202140342196156,0.5825353095660338,0.6335180124602138
10,0.001,0.5977826691590823,0.6136812140254579,0.5683792136810921,0.6368720929637058
11,0.001,0.5888186555642348,0.6283537948573288,0.5288451088441385,0.6562112987959058
12,0.001,0.5774969298105973,0.6263981022027727,0.4985069688912985,0.6822609862189609
13,0.001,0.5482021180483011,0.6467408190732964,0.5225169272036165,0.6752578140428063
14,0.001,0.5086642664212447,0.6776912713777052,0.47040525803694855,0.7036212919890754
15,0.001,0.5429892700452071,0.6555045459667481,0.46351146536904414,0.7013590866805951
16,0.001,0.5316333014231461,0.6630606269618109,0.48067770616428274,0.6982374669631449
17,0.001,0.4938312539687523,0.6784258795450177,0.46821385541477717,0.6809420998127285
18,0.001,0.4595121878844041,0.7252416863270024,0.4321159857350427,0.7255705921346699
19,0.001,0.5288971341573275,0.6725840092801696,0.4273497107866648,0.719296887261169
20,0.001,0.4339911410441765,0.7373215476638004,0.418893286505261,0.7287585682567381
21,0.001,0.4672834024979518,0.7125167584520355,0.39413071564725927,0.7430484764743749
22,0.001,0.4778340206696437,0.7028931266218572,0.33953860804841324,0.7805518862464306
23,0.001,0.45033278373571545,0.7168970963993121,0.3558744671376976,0.7781494712035514
24,0.001,0.46089374331327587,0.7181126934178058,0.47891300111203583,0.7101312246084462
25,0.001,0.42570874324211705,0.7403921922458487,0.3768753091225753,0.7608501149342006
26,0.001,0.40275834844662595,0.7573781180171706,0.3571738383254489,0.761800957476561
27,0.001,0.4467429793798007,0.7274513359178117,0.33714293144844676,0.7826154956654527
28,0.001,0.4035915847008045,0.7620812663444709,0.308665907866246,0.8053576478872913
29,0.001,0.390118440756431,0.7583099067250353,0.30169876926654093,0.8075770982289315
30,0.001,0.4136141309371361,0.7535588541026086,0.34892228044368123,0.7865998054863167
31,0.001,0.42639973301153916,0.7439645758726419,0.30371753267339757,0.8051493270722251
32,0.001,0.39492020927942717,0.762980779106669,0.3075309186368375,0.8029247815304505
33,0.001,0.4187176502667941,0.7615035556492784,0.29510949511785767,0.8227300960123378
34,0.001,0.40396084693761974,0.7552109646857892,0.30872340540628174,0.7994130981329837
35,0.001,0.38692895953471845,0.755153100577484,0.3269111014701225,0.793285712287628
36,0.001,0.368575387276136,0.7796563243726677,0.32109899657803614,0.7969661774330081
37,0.001,0.35766011018019456,0.7838150487799285,0.329866563951647,0.7752282947774223
38,0.001,0.35355772421910214,0.7930414715655054,0.29602657137690364,0.8093440184703524
39,0.001,0.35366931901528287,0.7867086951685235,0.27367828585006093,0.83133591472012
40,0.001,0.32649473272837126,0.7925510767430531,0.27876952451628606,0.8276209816284059
41,0.001,0.35626049454395586,0.7903713988389361,0.2618688246285593,0.8329613959090476
42,0.001,0.36953941216835606,0.7791328509834018,0.27118240739848165,0.8176768904302547
43,0.001,0.3799388110637665,0.7725726525277264,0.27496723790426514,0.822625313232996
44,0.001,0.3568096619385939,0.7896031637372669,0.2580610723108859,0.842305436163895
45,0.001,0.32579696751557863,0.8045311676264302,0.23432139448217443,0.8555120805400624
46,0.001,0.322323732651197,0.8070251635499607,0.27064227051026113,0.8302603496417517
47,0.001,0.32578244461463046,0.8085739840593147,0.2313734788346935,0.8586764299731084
48,0.001,0.34053611755371094,0.7980364795773262,0.23571681170850187,0.8515994743356708
49,0.001,0.31080111173483044,0.8266629545302647,0.22698151219535517,0.8588467168765389
50,0.001,0.3112611105808845,0.8170080987753727,0.21866501887907852,0.8657280481345011
51,0.001,0.3249210680906589,0.8095010311906503,0.2194840589890609,0.8642639950004382
52,0.001,0.31649748293253094,0.8095397574324417,0.21394240896444064,0.8685921691889451
53,0.001,0.3118597910954402,0.8168053499014953,0.22171842125622002,0.859868063243572
54,0.001,0.26883309047955734,0.8406092987172701,0.24713240845783338,0.8455420139804464
55,0.001,0.32198628324728745,0.8106647731764559,0.2161226324938439,0.8628946026818025
56,0.001,0.2824330341357451,0.8417308703929438,0.20639180996128031,0.8712963602259055
57,0.001,0.30187897498791033,0.8216414313795658,0.21494151752542806,0.8665941812193725
58,0.001,0.29239290150312275,0.8356519757859237,0.2065811346511583,0.8736964446030481
59,0.001,0.28402621241716236,0.828114511480462,0.1936244285992674,0.8787256298775501
60,0.001,0.2880746263724107,0.8339452857209798,0.2031518196737444,0.8725552666384306
61,0.001,0.2930042651983408,0.8246168392548019,0.20560242195387143,0.8668218766214456
62,0.001,0.27878330189448136,0.8325279119759726,0.20471173323489525,0.8754689064403033
63,0.001,0.2663233864765901,0.8507595604867735,0.18947169708239064,0.8835356546553699
64,0.001,0.2813878305829488,0.8420580529380925,0.2023713194035195,0.8699565604495776
65,0.001,0.2955412039389977,0.8335301628251746,0.18944174313061946,0.8858231386106975
66,0.001,0.3081812743957226,0.8194811424359384,0.19902055307820038,0.8796234182577901
67,0.001,0.2784815000799986,0.8473916701387461,0.19642052094678622,0.879350009997415
68,0.001,0.24776490949667418,0.8562771633444333,0.18876629181810328,0.8810884727138567
69,0.001,0.27094713885050553,0.838356655941657,0.18934209282333786,0.8827733020624282
70,0.001,0.2866036559526737,0.826777307583514,0.19227632457340085,0.875391693997786
71,0.001,0.2754365618412311,0.8373100810178544,0.1764231195320954,0.8927675333207743
72,0.001,0.2631196402586423,0.8575522846264741,0.18072839886755557,0.8906016827418118
73,0.001,0.2781223075894209,0.8373041279887083,0.18154729943017703,0.8886284939510868
74,0.001,0.26128823367448956,0.8456242360075414,0.17943409387324308,0.8891375879730287
75,0.001,0.25710223844418156,0.8425383676646585,0.18114569179109624,0.8891850562356912
76,0.001,0.23361355295548072,0.8630611091848015,0.18240791458535838,0.8873739707988422
77,0.001,0.26199119824629563,0.8502266882488618,0.18095714155886625,0.8878046753051267
78,0.001,0.24737798021389887,0.8623390833507124,0.17639435082674026,0.8903607261314496
79,0.001,0.287221297621727,0.8224632306164708,0.17380665504449122,0.8911311931642745
80,0.001,0.25674998874847704,0.8494717947674422,0.171225019000672,0.8933301435754135
81,0.001,0.2518493882738627,0.84989092756522,0.17006849276052938,0.8938086160331887
82,0.001,0.27346052114780134,0.8378021238436624,0.16723064796344653,0.8970179793756756
83,0.001,0.2776703674059648,0.8406931423330046,0.16738746254830747,0.8970920927993608
84,0.001,0.26908638844123256,0.8477563332591906,0.17390803811517921,0.8917555261751525
85,0.001,0.23512198489445907,0.8642106904860362,0.17137024531493317,0.8937834809498831
86,0.001,0.2518811317590567,0.8518718614435745,0.17581209701460762,0.8909912043715436
87,0.001,0.27726818735782915,0.8354275076610864,0.17437808779445854,0.8908197096644578
88,0.001,0.24990686831566003,0.8517579519085642,0.17136802604875048,0.8937705392822775
89,0.001,0.2560703307390213,0.8493153954169089,0.1689245688754159,0.8958449099484909
90,0.001,0.25656996208887833,0.8524077900854089,0.1667080203423629,0.8971082677414407
91,0.001,0.2433781222655223,0.8546293346960476,0.167679045248676,0.8964352750112865
92,0.001,0.27907869334404284,0.8322921499529699,0.16693192639866392,0.8969768077748376
93,0.001,0.224685665506583,0.8751425673097794,0.1674160711668633,0.8970945257563998
94,0.001,0.2500405088067055,0.857752432528157,0.16838341870823423,0.8963629606196303
95,0.001,0.23644458789091843,0.8603063166593585,0.16338360631788099,0.8988076394060406
96,0.001,0.24303600535942957,0.8610987191661393,0.16654040322110458,0.8965949856630093
97,0.001,0.26577804868037885,0.8530615870821723,0.16321467004112294,0.8984906543410357
98,0.001,0.2394677297427104,0.8646610976581071,0.17112556140165072,0.8937950059144482
99,0.001,0.22021481624016395,0.8713736534014593,0.17517995592710134,0.8917835436429039
