epoch,lr,loss,dice,val_loss,val_dice
0,0.001,0.929522693157196,0.3876129933224565,1.0227019206897632,0.3494479596134276
1,0.001,0.8015013428834769,0.4662048155519009,1.0238706227895376,0.33216825524675375
2,0.001,0.7385779344118558,0.5323253252696357,1.092633479350322,0.2512757719034319
3,0.001,0.6843814758154062,0.5667987563656657,1.0477533630422644,0.27884351364793125
4,0.001,0.6857734276698186,0.5857626880740816,1.0565337103766363,0.2653339447767197
5,0.001,0.6926306394430307,0.5665914129831664,1.043853927303005,0.2696048210383603
6,0.001,0.6715162442280695,0.580411111920334,0.866595306911984,0.3999682493502684
7,0.001,0.6120544763711783,0.6172835941493641,0.751376398511835,0.49971716881448114
8,0.001,0.6171835408760951,0.6192418737508962,0.55780914828584,0.6550577772869037
9,0.001,0.628926043327038,0.6048468481235671,0.5188011962014276,0.6866081505837155
10,0.001,0.5576850588505085,0.6527506567593551,0.49605061234654607,0.6776442041678493
11,0.001,0.5754265418419471,0.6269789414967268,0.4611749278532492,0.7069160925147776
12,0.001,0.5534160756147825,0.6553842277053499,0.5378492136259336,0.6807669119018578
13,0.001,0.5574497695152576,0.6631881588152315,0.47533571317389206,0.7012033900673604
14,0.001,0.5576483744841355,0.6593148879451125,0.46119224622442917,0.7010386803535509
15,0.001,0.519406646490097,0.6908562993943659,0.4190554804093129,0.735383537507563
16,0.001,0.5506153794435354,0.6670878866750807,0.42732631837999496,0.7243206247817144
17,0.001,0.5207731998883761,0.69215940004446,0.42009869620606705,0.7455846066558466
18,0.001,0.526848180935933,0.6736118473989863,0.4326666416348638,0.7300045127345933
19,0.001,0.5242768755325904,0.68493068325377,0.4259786984405002,0.7255093491925337
20,0.001,0.4683246727173145,0.7116302486292398,0.38413367239204615,0.7560694774198152
21,0.001,0.5122630550311162,0.69085030217283,0.415489729997274,0.752772772069219
22,0.001,0.5354965420869681,0.6734959668532203,0.4249647855758667,0.7345317824721532
23,0.001,0.4873683796479152,0.7194398635933947,0.4691836495657225,0.7103129679537943
24,0.001,0.5190347112142123,0.6920534555926963,0.42721653709540497,0.7375598171574307
25,0.001,0.524714123744231,0.7004555145928069,0.42454404041573807,0.7282408823524522
26,0.001,0.534272700548172,0.6823813163204159,0.38376441436844905,0.7530498863353597
27,0.001,0.5073158465898954,0.7036118361036608,0.41478891147149577,0.7333215741516748
28,0.001,0.4937263073829504,0.7039785243151809,0.42629190755857005,0.7382560507901487
29,0.001,0.4749469206883357,0.7218848132517448,0.37028593066576365,0.7620736001160836
30,0.001,0.5008965787979273,0.7089925127317689,0.36544362435469757,0.7733530801008706
31,0.001,0.49060242680402905,0.7141208794378084,0.40641211657910736,0.7481733744722154
32,0.001,0.4452080222276541,0.7422580006709047,0.405021071434021,0.7342191773594184
33,0.001,0.43729291741664594,0.744031072149338,0.37694933325857727,0.7611565150475352
34,0.001,0.4177321126827827,0.7490048544027736,0.3352172217659048,0.7899010956986018
35,0.001,0.5126400865041293,0.6970806056380757,0.3581187741176502,0.7729590233786017
36,0.001,0.4361765728547023,0.7327752075738745,0.34700906437796514,0.7729509335408796
37,0.001,0.42850073828147006,0.7483351192097392,0.32940116685789983,0.7909087666547928
38,0.001,0.4896668585447165,0.7220189017028453,0.3387712393258069,0.7810703409153475
39,0.001,0.4632284159843738,0.7027219278033142,0.32939617617710215,0.7837433172852539
40,0.001,0.5108584692844977,0.7028224209172902,0.3252445862099931,0.7940280018980052
41,0.001,0.43566648203593034,0.744900534176854,0.36767180948644074,0.7563274813877044
42,0.001,0.47473158744665295,0.7153701858379674,0.34495437950701324,0.7707743451480124
43,0.001,0.4745394495817331,0.7073139120442644,0.3331188986430297,0.7849720108233129
44,0.001,0.43129051419404835,0.7405084639234569,0.3191471993923187,0.801208157480403
45,0.001,0.43932679754037124,0.7331028669243438,0.3447808107814273,0.7790825734615549
46,0.001,0.5014483355558835,0.7024694284690981,0.3141972442736497,0.7909689781830579
47,0.001,0.4278426766395569,0.7308797382355622,0.32888622984692856,0.7747031857792898
48,0.001,0.4335532704224953,0.7408361878767074,0.30543481498151215,0.8040264642481832
49,0.001,0.4620663122488902,0.7154806623704695,0.3007127191569354,0.813683016059795
50,0.001,0.4278687765965095,0.7434794250832606,0.330435261533067,0.7897001542641522
51,0.001,0.48444179044320035,0.7162898474964235,0.345447110565933,0.7754842080027068
52,0.001,0.413297754067641,0.7606034974950734,0.3253204298985971,0.7901420319428535
53,0.001,0.476499474965609,0.7168973136270301,0.31057541475102707,0.7991919792587308
54,0.001,0.4301327971311716,0.7469043259187005,0.3532005838445715,0.7658978769317785
55,0.001,0.4264331654860423,0.7511874227871592,0.33997304938934947,0.7771266611378072
56,0.001,0.41623304096552044,0.7583667055455913,0.2973726883127883,0.8128113673046429
57,0.001,0.4552480968145224,0.7401015156722763,0.2885197819890203,0.8099752767079103
58,0.001,0.417130497785715,0.7509182164231814,0.3023346404771547,0.801390627069446
59,0.001,0.426714763045311,0.7536739047540316,0.3057732437108014,0.8083238079440441
60,0.001,0.40985792072919697,0.7576684890851344,0.32967721489635676,0.7920259881829254
61,0.001,0.4077295156625601,0.7610730709909792,0.31287633406149373,0.8016758314454054
62,0.001,0.38599298894405365,0.7775259069857057,0.2908144492555309,0.8115267334436196
63,0.001,0.3760969845148233,0.7834077586109649,0.3309672088236422,0.7786202054805738
64,0.001,0.37390462022561294,0.7834527941184664,0.29364242344289215,0.8145400558736857
65,0.001,0.41601823499569524,0.7289677700611938,0.26199781653043386,0.8358878945572464
66,0.001,0.44942443531293136,0.7427820219658339,0.28346405359538823,0.8200625845917213
67,0.001,0.4204654831152696,0.7700533360200725,0.29075863192210327,0.8090309905322881
68,0.001,0.41354380548000336,0.7440843450164196,0.2745646572596318,0.8207486594736155
