epoch,lr,loss,dice,val_loss,val_dice
0,0.001,0.9834025576710701,0.33011600943287084,1.045343828201294,0.317744369207688
1,0.001,0.9177569672465324,0.3693308788112007,1.0424170970916748,0.3166077132638081
2,0.001,0.8670493885874748,0.4035256082719918,1.0584400272369385,0.3247675849222889
3,0.001,0.8080600947141647,0.44043332253999323,1.1026606035232545,0.34285093496447694
4,0.001,0.7819945439696312,0.45984416988555166,1.1448143243789672,0.3511579183071308
5,0.001,0.733957327902317,0.4884809390938277,1.1501355075836182,0.3563635731056102
6,0.001,0.6923896446824074,0.514870222443696,1.133242311477661,0.36564411724048557
7,0.001,0.6739371120929718,0.5264512256387057,1.030481915473938,0.36639121717729267
8,0.001,0.6254123151302338,0.5560172524369279,0.9318095350265503,0.3767133231378661
9,0.001,0.5955383852124214,0.575279939750973,0.8562674784660339,0.40701492044931803
10,0.001,0.570899173617363,0.5925147066641162,0.8753028917312622,0.3493546912509757
11,0.001,0.5423996672034264,0.6131592792009766,0.6142836785316468,0.5574243277979855
12,0.001,0.5099997706711292,0.6327713910860173,0.531047613620758,0.6172080459035807
13,0.001,0.49483485147356987,0.646537388710855,0.5079996931552887,0.6427759157706541
14,0.001,0.4736667387187481,0.6603657992888649,0.4363650608062744,0.6875790729627741
15,0.001,0.4354349263012409,0.6862852931359417,0.41811164021492003,0.6976880150045384
16,0.001,0.4222690723836422,0.6957738662343976,0.3875847291946411,0.7187797928869578
17,0.001,0.41730573028326035,0.7005096315063792,0.3772283887863159,0.7296202651751967
18,0.001,0.40790465474128723,0.7097157080517807,0.3650855112075806,0.7373126241680411
19,0.001,0.39394214376807213,0.7206424088436109,0.363349711894989,0.739825743408651
20,0.001,0.37637369707226753,0.7346079861570124,0.33895695447921753,0.7580267810741694
21,0.001,0.3726118914783001,0.7351601189106186,0.3344613003730774,0.7600315941702042
22,0.001,0.3543185256421566,0.7486380681559808,0.3288447618484497,0.7650602043583384
23,0.001,0.3342836797237396,0.7625317029275273,0.3155192220211029,0.7758487425984069
24,0.001,0.31539132446050644,0.774772903898606,0.31651426792144777,0.7783538571557403
25,0.001,0.3296775482594967,0.7690678022378493,0.30508810460567476,0.7804151067140402
26,0.001,0.31582323648035526,0.7786181677277464,0.30460124015808104,0.785544649565186
27,0.001,0.3151843398809433,0.7795020312748737,0.2830866253376007,0.7977171862667554
28,0.001,0.3176629710942507,0.7790860624278172,0.2726487708091736,0.8074917693198449
29,0.001,0.3130366448312998,0.7836816581945935,0.2707300806045532,0.8086126974697815
30,0.001,0.30147160589694977,0.7907342685183606,0.2731538128852844,0.8081299603150139
31,0.001,0.3011555280536413,0.792759875929256,0.251489429473877,0.8235405294246263
32,0.001,0.29450052604079247,0.7953206287618207,0.2420039701461792,0.8289880521935578
33,0.001,0.2798656038939953,0.8043595473037601,0.246657811999321,0.825375278073323
34,0.001,0.2863650880753994,0.8026332508921135,0.24322824478149413,0.8288997968468546
35,0.001,0.26334034465253353,0.8154850138126049,0.23200326085090636,0.8361049830362675
36,0.001,0.2814312167465687,0.8097037984084976,0.231820946931839,0.8368757340363615
37,0.001,0.270647831261158,0.8150210598843216,0.22548188507556916,0.8436493865244381
38,0.001,0.2702784240245819,0.8160077926048743,0.22350247383117675,0.8431688046569309
39,0.001,0.26656010188162327,0.818245810520825,0.22855700731277465,0.8409134546835542
40,0.001,0.2564033828675747,0.8262448158920223,0.21738733410835265,0.8476506553992114
41,0.001,0.24431994184851646,0.8325390336410414,0.21834558606147766,0.8466606403981016
42,0.001,0.2577118519693613,0.8254790445375816,0.21182976841926573,0.8511923144096921
43,0.001,0.25971976295113564,0.824796671534461,0.20988539695739747,0.8526098173759351
44,0.001,0.24618484638631344,0.8336005676778215,0.21216037929058074,0.8508956416736442
45,0.001,0.2352069914340973,0.8391882811540926,0.20166724860668184,0.8592516941466731
46,0.001,0.24816145934164524,0.8310296728458366,0.2091156643629074,0.8545130603549902
47,0.001,0.2519583459943533,0.8310925217172705,0.20597966969013215,0.8579102501966785
48,0.001,0.23137263394892216,0.8441194382811116,0.20079381585121156,0.8625096539444026
49,0.001,0.23414666205644608,0.8422845067973672,0.19924006521701812,0.8631379704936964
50,0.001,0.2397367861121893,0.8402920520753305,0.19678832292556764,0.8633747850760523
51,0.001,0.2420548014342785,0.8392326809938788,0.19618998527526854,0.8626458200666037
52,0.001,0.23853930085897446,0.8402752217508518,0.19496026039123535,0.8634492740047047
53,0.001,0.23652321845293045,0.8402941210045248,0.18943031549453734,0.8674652596882073
54,0.001,0.2332217376679182,0.8448913340068508,0.1845635223388672,0.8717582664516944
55,0.001,0.20778294745832682,0.858287143663043,0.18350093066692352,0.8729993336457728
56,0.001,0.2200354989618063,0.8516599230959224,0.1828046178817749,0.8734079248561403
57,0.001,0.2033563293516636,0.8604348703538985,0.17973203480243682,0.8756254449424367
58,0.001,0.2301781103014946,0.8484915195436115,0.18110043436288834,0.8746353927889957
59,0.001,0.22382994182407856,0.8501861649321898,0.1776508265733719,0.8768316365460247
60,0.001,0.22330274246633053,0.852642402473487,0.174093861579895,0.8799220511773258
61,0.001,0.21949460543692112,0.8547293251886026,0.17316783159971239,0.880093813100882
62,0.001,0.2242069523781538,0.8522111129535848,0.17245278775691986,0.8805688142430393
63,0.001,0.23433019407093525,0.8451107494057046,0.17209045588970184,0.8803650117887186
64,0.001,0.2220863290131092,0.8535355725503351,0.17128491520881653,0.880935998655691
65,0.001,0.22693712823092937,0.8489942593596123,0.17146735668182372,0.8813586906860169
66,0.001,0.21381208673119545,0.8562230962433329,0.16977325409650804,0.8833785509818936
67,0.001,0.22580214776098728,0.851573943811802,0.1694857120513916,0.8830100178937108
68,0.001,0.21527313813567162,0.8573748158431782,0.17095137447118758,0.8821570056077054
69,0.001,0.2012811116874218,0.8635978733669124,0.17019659280776978,0.8825980730564217
70,0.001,0.21988354809582233,0.856206686323064,0.16790804862976075,0.8845023767091342
71,0.001,0.2147940006107092,0.8572592756749856,0.16451067417860032,0.887023172738321
72,0.001,0.22696781158447266,0.8500791451886295,0.16346077978610993,0.8874991540696429
73,0.001,0.20979535393416882,0.8595722310734285,0.16292497426271438,0.8876169293979462
74,0.001,0.19728332571685314,0.8668419807450797,0.1629262560606003,0.8873879736610433
75,0.001,0.22331617586314678,0.8513090072960504,0.1626744782924652,0.8874151644815562
76,0.001,0.20852908678352833,0.862419960625682,0.16026626914739608,0.8894768964003896
77,0.001,0.21492889523506165,0.8589876905879466,0.15969976723194124,0.8901088184783312
78,0.001,0.20569640211760998,0.8631789869803213,0.15838941365480422,0.8903680088878474
79,0.001,0.21210125274956226,0.8592391501703007,0.15781520664691925,0.8910163394994015
80,0.001,0.20071900449693203,0.8674693704264144,0.1581894314289093,0.8909428953896661
81,0.001,0.2031740415841341,0.8665025614252942,0.15799607634544371,0.8910774042734961
82,0.001,0.2075088769197464,0.8611036281001964,0.15793147146701814,0.8906608186507523
83,0.001,0.21875553019344807,0.854138401586164,0.15688890367746353,0.8915705282665549
84,0.001,0.2020233916118741,0.86368249514016,0.15647945761680604,0.8919787284260403
85,0.001,0.19918324053287506,0.8664288304287541,0.15563008666038514,0.8925015460121938
86,0.001,0.2078956477344036,0.8620966696351049,0.15528598964214324,0.8928666729967076
87,0.001,0.20710678026080132,0.8621990802860533,0.15568744659423828,0.892582581949832
88,0.001,0.21157692186534405,0.8608586154598371,0.1550561445951462,0.8929215741233607
89,0.001,0.22326363250613213,0.8525113509082537,0.15556464284658433,0.8925864277897513
90,0.001,0.21801361069083214,0.8567915327823853,0.1553047013282776,0.8926994013319524
91,0.001,0.2150304839015007,0.8562576779328023,0.1549846974015236,0.8929714232498912
92,0.001,0.22921787574887276,0.8500569396038645,0.15590063869953155,0.8922908803466947
93,0.001,0.20478760823607445,0.8635576702023118,0.1541854187846184,0.8936301063884777
94,0.001,0.20253987703472376,0.864764628023911,0.15524100333452226,0.8926729822412547
95,0.001,0.18626242876052856,0.87567162964739,0.1551455008983612,0.8924332967249718
96,0.001,0.20666978135704994,0.8629779968842267,0.15485596805810928,0.892616394665814
97,0.001,0.21343555860221386,0.8596163347651234,0.15474280565977097,0.8928196165558928
98,0.001,0.20274437963962555,0.8652180020127469,0.15476260364055633,0.8927787227231694
99,0.001,0.20673246961086988,0.8649066817317597,0.15453847944736482,0.8928039546956863
