epoch,lr,loss,dice,val_loss,val_dice
0,0.001,1.29400534927845,0.0999747839331152,1.2848578071594239,0.09654079050016504
1,0.001,1.2682466804981232,0.10764733812659436,1.2637801933288575,0.09595433894112185
2,0.001,1.2482218742370605,0.10555255915614666,1.2332351398468018,0.09487371764802219
3,0.001,1.212333470582962,0.11949909500080595,1.21227117061615,0.09473219830327638
4,0.001,1.1877722442150116,0.12468528331917517,1.1587926197052,0.08990887433285998
5,0.001,1.1626031696796417,0.13210992021043505,1.1305128240585327,0.08543845233681542
6,0.001,1.1404488533735275,0.13503067392673768,1.1209511852264404,0.08395776984626747
7,0.001,1.1403722018003464,0.11443203173485016,1.1132060956954957,0.08323655981342824
8,0.001,1.098781704902649,0.14965988671845437,1.1088537740707398,0.08532379870287485
9,0.001,1.1040566861629486,0.1395855959854804,1.101018033027649,0.08696401609876771
10,0.001,1.0751259997487068,0.1499949783000054,1.086410779953003,0.08931896880371099
11,0.001,1.0441248714923859,0.16630666448064485,1.0705223751068116,0.09955998666830025
12,0.001,1.0229201391339302,0.18141214221986068,1.0304367876052856,0.14353106528134751
13,0.001,1.0045777410268784,0.19506156189662238,0.9997745656967163,0.17560831120581827
14,0.001,0.9885512143373489,0.20722596686955103,0.9743446731567382,0.20871252172090266
15,0.001,0.999818742275238,0.18790822724902762,0.9675650262832641,0.22834051364560706
16,0.001,0.9456484913825989,0.23835467661036472,0.9374540567398071,0.24350566923550349
17,0.001,0.9447182714939117,0.23189986877641475,0.9230360317230225,0.25304326494108437
18,0.001,0.9517667442560196,0.2117179870984339,0.9069339370727539,0.2606333985708146
19,0.001,0.897069126367569,0.2743641484449725,0.8845374393463135,0.27689617539010913
20,0.001,0.9084378108382225,0.25829494015329707,0.9002388429641723,0.2909840637196648
21,0.001,0.8814385756850243,0.2819765802618166,0.8698760843276978,0.2962952532557324
22,0.001,0.8655553385615349,0.30253339537263885,0.8458456659317016,0.30954246271135855
23,0.001,0.8679340332746506,0.296199405217655,0.8271391963958741,0.3255925854851187
24,0.001,0.8534234017133713,0.2936031127289459,0.8226359415054322,0.32654854663464067
25,0.001,0.8359161987900734,0.3248665051419769,0.8273770785331727,0.33861950545110986
26,0.001,0.8600884824991226,0.3014710583444174,0.7997285008430481,0.35264938651349914
27,0.001,0.8485563322901726,0.32784458505025993,0.8692060947418213,0.3152977218017008
28,0.001,0.8715212345123291,0.3003607160792131,0.7947797894477844,0.3541399106169203
29,0.001,0.8232342377305031,0.32269067689257264,0.7924072098731995,0.3828212199840823
30,0.001,0.8179659992456436,0.33124253445573254,0.7633085536956787,0.38295361805428413
31,0.001,0.8035809099674225,0.3473329731583245,0.7455452466011048,0.39852384839033944
32,0.001,0.7724506333470345,0.3654195931763426,0.7375260019302368,0.42111879941100966
