epoch,lr,loss,dice,val_loss,val_dice
0,0.001,0.8536201014238245,0.43997284234052425,0.9777150501807531,0.3571166829693812
1,0.001,0.6765818578355453,0.5518774964659795,1.0428957243760426,0.29669596863430986
2,0.001,0.6180856999228982,0.5904074865624845,1.034242217739423,0.3007385943512301
3,0.001,0.5722256004810333,0.6190685735574604,0.8674532224734625,0.4029185414849135
4,0.001,0.551647053045385,0.6329294528485907,0.751725102464358,0.4813543223311351
5,0.001,0.5263300678309273,0.6487781565697448,0.5567230607072512,0.6311033330363426
6,0.001,0.5095002283068264,0.6578372442043794,0.5770863555371761,0.6149498279653228
7,0.001,0.47994236297467174,0.6744399315529783,0.5867532143990198,0.611069013521677
8,0.001,0.4599800241344115,0.6887330568138994,0.5643932310243448,0.6411486095315485
9,0.001,0.4262445779407726,0.7057495519596301,0.5355669086178144,0.6547689437606953
10,0.001,0.41542819054687724,0.7145897027788537,0.6470692828297615,0.5740340411638479
11,0.001,0.39916333030251894,0.7271641661003073,0.5310651424030463,0.6658192405532763
12,0.001,0.38201888343867135,0.7389614398608076,0.5067296375830969,0.680046085836599
13,0.001,0.3753612996900783,0.7424640841798628,0.5210290203491846,0.679012115837462
14,0.001,0.3570890908732134,0.7551861821578134,0.532592348754406,0.6545149440801813
15,0.001,0.33107810686616335,0.7718912432203006,0.6045872687051693,0.6474724808857822
16,0.001,0.325391733471085,0.7767604404235555,0.6299389153718948,0.6178156794126896
17,0.001,0.31549010119017434,0.7849672374720017,0.8011012462278208,0.5819791419217629
18,0.001,0.2942792295533068,0.7964131461146158,0.4568270184099674,0.7149595660144592
19,0.001,0.3014917172053281,0.795977350245109,0.4968045925100644,0.6913648180058743
20,0.001,0.2785538018626325,0.8124925985040324,0.8188252970576286,0.48595344592649176
21,0.001,0.25954777878873486,0.8202404665877107,0.5249260465304056,0.6720741378182461
22,0.001,0.2588829647968797,0.8234692392495357,0.5270478998621305,0.6615027758293164
23,0.001,0.24931553312960794,0.8305198059170255,0.5141744439800581,0.6777279403563011
24,0.001,0.24098420581396887,0.837196516234715,0.5156611315906048,0.6886450205868814
25,0.001,0.219990074634552,0.8481765858414192,0.5451988888283571,0.6657490027639477
26,0.001,0.23382105371531317,0.8465713400420407,0.5774434804916382,0.638504745433709
27,0.001,0.27295944445273457,0.8248837438699068,0.4832456111907959,0.7001359024308855
28,0.001,0.26044576571268196,0.8325215870366063,0.4708714398245017,0.7102437329395835
29,0.001,0.20004329742754207,0.8640689776099234,0.5064465353886286,0.6967847951860752
30,0.001,0.19950239404159434,0.8665975827025779,0.5435999054461718,0.6806068742305061
31,0.001,0.19560067224151947,0.8710468765489798,0.5360900337497393,0.6711781573927421
